cuerpo,fecha,subtitulo,tags,titulo,url,url_imagenes
"Diez días después del choque y muerte de una motociclista posadeña , la familia sigue perpleja ante la falta de noticias o datos con respecto al conductor del vehículo que habría causado el accidente, quien se dio a la fuga . Por ello, buscan más personas que puedan aportar algún dato al respecto y lamentan que la Justicia haya establecido secreto de sumario , por lo que el entorno de la víctima no está al tanto de eventuales avances en la causa. El fallecimiento de Paula Lugo, de 28 años , se produjo a las 9:10 de la mañana del lunes 14 de octubre en la intersección de las avenidas Martín Fierro y Santa Catalina de Posadas, y en principio se atribuyó a un choque entre dos motos , aunque posteriormente fueron surgiendo testigos que mencionaron un tercer vehículo (un auto o una camioneta) involucrado directamente en el hecho. “Se habla de tres autos que pudieron haber pasado en el momento, provocar una colisión por atrás y hacer que bruscamente Paula cambie de carril “, precisó este miércoles Yoel Falicoff, expareja de Lugo y padre de su hijo. Según aclaró a la FM 89.3 Santa María de las Misiones , “lastimosamente no hay muchas cámaras (de videovigilancia) en la zona y creemos que todavía están peritando algunas”. “Algunas cámaras aportaron muchos datos precisos : algunas tenían audio, entonces se escucha el momento del impacto; obviamente, por ahí no apuntan a la calle sino a la vereda, pero hay una muy importante que registró el momento del impacto y justo sus propietarios estaban ahí y también fueron testigos en la causa”, reveló. Además, “nos comentaban que van a volver a hacer pericias sobre la moto para ver si quedó algún rastro de pintura o algo para tratar de esclarecer el hecho”. Si bien admitió que “recibí muchos mensajes, muchos vecinos de la zona estuvieron pasando información , viendo quiénes tenían cámaras para aportar, cuáles apuntan a las calles… La verdad es que estamos en búsqueda de todos los datos posibles, esperamos también que aparezcan estos vehículos que pasaron por ahí entre las 9 y las 10 de la mañana (del 18 de octubre) y puedan aportar datos: decir ‘yo pasé y no toqué, no choqué, no hice nada, acá está mi auto para peritar’… pero eso no está pasando “, lamentó. “Con Paula estábamos separados desde hace un tiempo pero tenemos un hijo en común, que justamente hoy estoy acá tratando de esclarecer el hecho para que él tenga justicia el día de mañana “, explicó Falicoff, antes de mencionar que ahora el pequeño “está contenido por la familia, arrancó el colegio de vuelta, va yendo muy de a poco, pero no hay que olvidar que pasó el Día de la Madre sin su madre “. Todo aquel que pueda aportar algún dato o estuvo en la zona donde se produjo el hecho puede comunicarse a través de las redes sociales de Yoel Falicoff: “Hoy tengo públicas todas mis redes para poder contactar con la gente. También se pueden acercar a la Fiscalía, al Juzgado de Instrucción Nº6, a la Policía o llamar al 911 para aportar cualquier información”.",2024-10-23,"Con la causa judicial bajo secreto de sumario, familiares de la víctima Paula Lugo (28) piden la colaboración de testigos.","#Posadas,choque fatal,FM 89.3,motociclista fallecida,Paula Lugo,Yoel Falicoff","Diez días después, siguen buscando al causante de un choque fatal en Posadas",https://www.primeraedicion.com.ar/nota/100934339/diez-dias-despues-siguen-buscando-al-causante-de-un-choque-fatal-en-posadas/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/03/canalwhatsapp_300_250.png
"A días de cumplirse dos meses de la presentación del Estudio del Avance y Diagnóstico del Ciervo Axis en Misiones , realizado por el Ministerio de Ecología provincial, y mientras se espera conocer un Plan de Acción para el control de la especie, desde el sector ganadero expresaron su preocupación ante la presencia cada vez más numerosa de “rodeos de ciervos axis” en establecimientos del sur de la provincia. “La única forma de controlar este crecimiento del ciervo axis es mediante una sinergia, un trabajo en conjunto de todas las partes involucradas, afectadas y donde la función del Estado es clave”, reflexionó el médico veterinario Miguel Gularte , integrante de la Sociedad Rural Misiones. En la presentación del estudio realizado por Ecología sobre el cierre de agosto último, se había detallado que  en 22 de los 78 municipios de Misiones se constató la presencia del ciervo axis , mayoritariamente en establecimientos del sur, aunque también en algunos de las zonas centro y norte, en menor medida y no se avistaron en parques provinciales.  “Nos preocupa lo que está sucediendo con el axis porque se ve un aumento en la población incluso en campos donde nunca se lo había visto. Hay que recordar que esta especie entra en celo para otoño y tiene una gestación de entre siete a nueve meses, o sea que ahora va a haber unas nuevas apariciones en el verano” , indicó el veterinario a PRIMERA EDICIÓN.  En la misma línea ratificó que en los “se han visto más poblaciones, lotes, ya es una problemática y pueden causar hasta siniestros viales porque están ahí en campos que lindan con las rutas 12 y 105 . Corrientes ya declaró la caza para el control de la población con todas las autorizaciones que tienen que cumplirse de manera estricta, como debe ser, no queda otra”. Otros profesionales consultados por este Medio ratificaron el avistaje del axis, “incluso en horarios poco habituales, de día y cercanos a los cascos. En los potreros de los campos del sur es muy común verlos, en sitios que nunca antes se los había detectado”. Recordó el integrante de la Sociedad Rural Misiones que esta especie exótica invasora busca refugiarse “en la parte forestal y obviamente que consume pasto, compite con la vaca y el estado sanitario de esos rodeos no lo sabemos porque habría que hacer un testeo y son muy difíciles de atrapar. El axis normalmente tiene una actividad nocturna, llega la mañana y se esconde. Tiene su instinto para evitar también la depredación, no será sencillo controlarlo”.  Desde las Confederaciones Rurales Argentinas (CRA), conformada por representantes de instituciones afines de Corrientes, Misiones, Chaco, Formosa y Entre Ríos, advirtieron sobre los graves perjuicios que ocasionan las especies exóticas invasoras, puntualmente el jabalí, el chancho asilvestrado y el ciervo axis. “Preocupadas por la problemática, hacemos un llamado a la reflexión de todas las jurisdicciones y autoridades que pudieran corresponder, como ser Nación, provincias, legislaturas, producción, turismo, educación y Senasa, a los efectos que se involucren y tomen cartas en el asunto” , indicaron a través de un documento.  Resaltaron que “es de público conocimiento la descontrolada propagación de las mencionadas especies exóticas invasoras, que están produciendo un desbalance en la ecología de nuestras regiones, con un triple impacto negativo: económico, sanitario, y ambiental”. Afirmaron que “dicho flagelo, no solamente carece de control alguno, sino que además, al tratarse de algo importado, no posee regulación y/o depredación natural. Su avance acelerado ocasiona: perjuicios productivos, con áreas donde no se puede cultivar, criar ovejas o intensificar; daños sanitarios por la propagación de enfermedades contagiosas; así como la destrucción de nuestra fauna y paisaje natural”. El sector ganadero es uno de los más perjudicados por el avance de las especies exóticas nombradas y el impacto no está siendo dimensionado, remarcaron.  “La gravedad de la cuestión amerita un trabajo público-privado urgente, mancomunado e inter jurisdiccional, que evalúe sus múltiples aristas y proponga soluciones integrales” , indicaron.  Por último, desde CRA aclararon que “desde nuestro lugar nos ponemos a disposición para colaborar y trabajar en el diseño de aquellas políticas públicas que puedan poner una cuota de razonabilidad, frente a una amenaza cada vez más preocupante, perjudicial, y fuera de control”.  El doctor veterinario Miguel Gularte fue claro y dijo que “acá tienen que estar todas las partes que pueden resolver un problema complejo como lo es el avance de las especies exóticas invasoras, debe haber una sinergia entre el Estado, los privados y las instituciones que correspondan. Hay ejemplos de esto en Entre Ríos y otras provincias, como Corrientes y en el sur del país sobre lo que ya se habló y que se puede constatar porque hay mucho material al respecto, al igual que con el chancho salvaje, otra de las especies invasoras. Lo cierto es que tienen que tomarse acciones inmediatas porque la población de axis seguirá creciendo”.",2024-10-23,"Así lo expresaron desde el sector ganadero. “Urge controlar a las especies invasoras porque cada vez se ven más grupos de axis. Es una tarea que debe realizarse en sinergia entre todas las partes involucradas”, afirmaron.","ciervo axis,Ecología,Miguel Gularte,Misiones",Observan aumento de rodeos de ciervos en establecimientos del sur de la provincia,https://www.primeraedicion.com.ar/nota/100934137/observan-aumento-de-rodeos-de-ciervos-en-establecimientos-del-sur-de-la-provincia/,https://www.primeraedicion.com.ar/wp-content/uploads/2023/10/ciervos-750x375.jpg
"Este miércoles por la tarde, Energía de Misiones SA (EMSA) informó que un vehículo de gran porte impactó de manera accidental una infraestructura eléctrica ubicada sobre la avenida Quaranta casi ex ruta Provincial 213. Producto del siniestro el transformador se desprendió del poste que lo sostenía y resultó con daños de consideración, por lo que quedó inhabilitado. Los equipos técnicos de Energía de Misiones trabajan en el lugar para reponer el servicio en el menor tiempo posible, ya que son varias las familias sin luz eléctrica a raíz de dicho incidente. ",2024-10-23,Sucedió sobre la avenida Quaranta casi ex-ruta Provincial 213. Por estas horas operarios de Energía de Misiones trabajan para restablecer el suministro de energía .,"#Posadas,avenida Quaranta,Energía de Misiones,transformador",Posadas: impactó contra una estructura de energía eléctrica y dejó sin luz a decenas de familias,https://www.primeraedicion.com.ar/nota/100934465/posadas-impacto-contra-una-estructura-de-energia-electrica-y-dejo-sin-luz-a-decenas-de-familias/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/10/transformados-caido-en-Quaranta-casi-213-23-10-2024.jpg
"No son pocas las denuncias presentadas ante el Colegio de Abogados de Misiones (CADEMIS) que lo señalan como un letrado que engañó a sus clientes, cobró honorarios y las causas que prometió iniciar en los fueros Civil y Penal de la Justicia misionera, o no avanzaron o directamente no se iniciaron. O aún más graves, sus maniobras le provocaron pérdidas de bienes familiares a trabajadores de escasos recursos. El posadeño con estudio jurídico en el barrio Rocamora, Héctor Alejandro Jabornicky , tiene 52 años y las cifras de su palmarés profesional lo resaltan como un abogado que trajina pasillos judiciales y dependencias policiales con catorce expedientes con sanciones en el Tribunal de Disciplina del CADEMIS. Desde el 2001, se registran antecedentes por mal desempeño. Incluso en causas que se judicializaron y llegaron a los estrados, como el del Tribunal Penal 1 de la Primera Circunscripción Judicial, donde fue denunciado por obstaculizar el curso de la Justicia. Entre las violaciones al Código de Ética del CADEMIS, también se lo investigó y sancionó por cobrar anticipos de dinero a detenidos por robo calificado y no presentarse ante el juzgado respectivo a responder por la defensa del imputado. De acuerdo a la información oficial que PRIMERA EDICIÓN logró acceder, y considerada de carácter pública por hechos juzgados, citar nombres y causas que involucran a Jabornicky respecto a su desempeño, superaría el espacio disponible para cualquier medio de comunicación. Entre los primeros apercibimientos públicos que fue notificado, se destaca una denuncia de una mujer que le otorgó un poder general para dos trámites judiciales por los que cobró adelanto y tres cuotas en efectivo por sus “honorarios”. A su clienta, para que no quiebre la confianza depositada le dio copias con actuaciones y sendos números de expedientes y juzgados, pero cuando la mujer fue a cotejarlos frente a la sospecha de inacción, confirmó que los expedientes no existían. En su derecho, el abogado sancionado apeló la sanción del Tribunal de Disciplina (TD) y finalmente el STJ la ratificó en noviembre de 2004.   Pero también registra apercibimientos privados. Un colega lo denunció por violar el Código de Ética en 2001 y dos años después el TD lo sancionó. La queja de Jabornicky fue rechazada al año siguiente, en septiembre de 2004 por el STJ. La primera suspensión de la matrícula para Jabornicky llegó en noviembre de 2005 y vinculada a un expediente en un juzgado Civil y Comercial de Posadas por un siniestro vial de una empresa de transporte urbano de pasajeros. Fue denunciado por no comunicar el acuerdo transaccional que celebró por un siniestro vial, causa en la que representó a la víctima y a la que solo le entregó una cuota de 900 pesos. El resto del acuerdo para evitar el juicio civil jamás fue percibido por la denunciante. En 2006 el STJ, una vez más, ratificó la sanción del TD del CADEMIS. La lista continúa con otra sanción en 2012 de seis meses de suspensión por retener documentación de un cliente. Este hecho fue denunciado en la Justicia Penal y la intervención del STJ confirmó la suspensión de matrícula. En síntesis: lo denunciaron catorce clientes ante el Tribunal de Disciplina entre 2001 y 2021. En total fueron 18 los abogados que analizaron sus acusaciones durante seis conformaciones del TD. Sin olvidar, los cuerpos del Superior Tribunal de Justicia.  Como lo dijo una de sus denunciantes ante la consulta de este Diario: “ A Jabornicky no le importa nada, dejar gente en la calle , con mi padre perdimos una chacra de 25 hectáreas en el interior y un terreno por confiar en que iba a hacer la sucesión de bienes como correspondía. Nunca cumplió con ni un trámite, fui al Juzgado Civil y confirmé que no había hecho nada y durante dos años nos cobró cuotas de honorarios mensuales de 30 mil y 12 mil pesos, y hablo del año 2008, lo denuncié por la estafa, fui al Colegio de Abogados”. El jueves 22 de abril de 2021, Héctor Jabornicky fue notificado de la cancelación de su matrícula. Con la firma del ministro Cristian Marcelo Benítez, el Superior Tribunal de Justicia rechazó su apelación al último fallo del TD del CADEMIS: “Por violación de los artículos 1, 2, 5, 6 y 33 del Código de Ética”.",2024-10-24,"Es posadeño, tiene 52 años y causas en el Colegio de Abogados desde 2001. En 2021 el Superior Tribunal de Justicia ratificó su suspensión para ejercer su profesión. Pero se presenta en despachos judiciales y dependencias de la Policía como un letrado activo.","#Judiciales,Abogado,Héctor Alejandro Jabornicky,Misiones","Héctor Jabornicky, el polémico abogado que litiga con la matrícula cancelada por el STJ",https://www.primeraedicion.com.ar/nota/100934569/hector-jabornicky-el-polemico-abogado-que-litiga-con-la-matricula-cancelada-por-el-stj/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/10/jabornicky-1-750x375.jpg
"Casi a última hora del domingo se conocieron dos accidentes más que completaron un fin de semana luctuoso en esa materia. Cinco muertos en total, entre ellos un joven jugador de fútbol posadeño, un hombre oriundo de Santo Pipó (ambos el domingo) , que se sumaron a un motociclista que protagonizó una colisión también en la capital. Fuentes policiales revelaron que las últimas víctimas fueron un hombre de 42 años, identificado como Fabián Andrés Schiling, quien perdió la vida tras un choque en Puerto Esperanza, específicamente sobre ruta nacional 12 a la altura del kilómetro 1.587. Los primeros datos hablan de un choque entre un automóvil Ford Ka conducido por la víctima fatal y otros dos vehículos más, un Chevrolet y una camioneta 4×4 también marca Ford. Producto del triple impacto, cuatro personas cuyos datos no se revelaron, fueron trasladadas al hospital de zona con lesiones de diferente consideración. Por su parte, Schiling sufrió traumatismo de cráneo severo y múltiples fracturas que lo llevaron a perder la vida casi al instante. Ocurrió alrededor de las 22 del domingo. El otro siniestro vial ocurrió minutos antes de la medianoche del mismo día, cuando en la ruta nacional 14, un hombre identificado como Miguel Borges, de 53 años, murió tras ser embestido por un automóvil cuando caminaba a la altura del kilómetro 997, jurisdicción de la localidad de San Vicente. De acuerdo a los primeros datos recabados por efectivos de la Unidad Regional VIII, el automóvil que embistió a la víctima por motivos desconocidos, es un Toyota Corolla y era conducido por un joven de 28 años quien iba acompañado por otro de 19. Ambos ocupantes del vehículo sufrieron algunas lesiones tras el intento de evadir al peatón y fueron hospitalizados en el centro médico de la zona. En el caso de Puerto Esperanza, el juez de Instrucción 3 de Puerto Iguazú Martín Brites dispuso la entrega del cuerpo a familiares mientas que, en el caso de San Vicente, las actuaciones se realizaron en la comisaría jurisdiccional bajo la órbita del juzgado de esa localidad, cuyo titular Gerardo Casco, ordenó las pericias correspondientes y que también se entregue el occiso a la familia de la víctima.",2024-10-22,"Las últimas se dieron en la noche del domingo. Con siniestros en Posadas, Santo pipó, Puerto Esperanza y San Vicente, entre la tarde del sábado y domingo se registraron cinco víctimas fatales.","#SiniestrosViales,Rutas nacionales 12 y 14",Dos muertos más cerraron un fin de semana trágico en materia vial,https://www.primeraedicion.com.ar/nota/100933621/dos-muertos-mas-cerraron-un-fin-de-semana-tragico-en-materia-vial/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/10/choque-pto-esperanza-1-750x375.jpg
"Cerca de las 21 horas de este domingo un triple choque dejó como saldo un fallecido: una joven de Iguazú, Aylen F. de 21 años, quien falleció por las lesiones en el hospital de Wanda. De acuerdo al informe policial, el siniestro vial se registró sobre la ruta nacional 12, a la altura del kilómetro 1590,5 cuando un vehículo marca Volkswagen Saveiro, que fue abandonado en el lugar por su ocupante, impactó contra un Chevrolet Prisma, donde viajaba la víctima fatal con un acompañante, ambos oriundos de Puerto Iguazú. Por el choque, este automóvil chocó también contra un Ford Ecosport, conducido por un hombre de 64 años. En el lugar hubo varios heridos que fueron trasladados hasta el hospital de Wanda, donde el personal médico confirmó más tarde la muerte de la joven de Iguazú. El cuerpo fue entregado a sus familiares. En la causa, interviene el Juez Penal de Puerto Iguazú y la investigación continúa, aunque informaron que habrían identificado al conductor del Volkswagen Saveiro que se encontraba prófugo.",2024-10-28,"Ocurrió sobre la ruta 12, a la altura de Wanda, cuando tres vehículos colisionaron.","#InformePolicial,#SiniestrosViales,Puerto Iguazú,Wanda",Un triple choque terminó con la vida de una joven iguazuense,https://www.primeraedicion.com.ar/nota/100935980/un-triple-choque-termino-con-la-vida-de-una-joven-iguazuense/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/10/choque-en-Wanda-1-750x375.jpg
"El 4 de agosto de 1976 aparecía sin vida el cuerpo del Obispo de La Rioja, Enrique Angelelli, férreo luchador por los derechos humanos y, como tal, opositor a la dictadura. El cadáver estaba junto a su auto en Punta de los Llanos , según se dijo entonces, debido a un siniestro vial ocurrido cuando regresaba del funeral de los sacerdotes Carlos de Dios Murias y Gabriel Longeville, que habían sido asesinados. Sin embargo, en 2014, el Tribunal Oral en lo Criminal Federal de La Rioja determinó que se trató de un homicidio y condenó por ellos a Luciano Benjamín Menéndez y Luis Fernando Estrella a prisión perpetua y cárcel común. Según el “Nunca Más” , el informe de la Comisión Nacional sobre la Desaparición de Personas ( CONADEP ), “e l 4 de agosto de 1976, el cuerpo del obispo de La Rioja, Enrique Angelelli, fue encontrado al costado de la ruta 38, camino a la capital provincial. La camioneta furgón en la que viajaba dio varias vueltas antes de que saliera expulsado . Su acompañante, el entonces vicario episcopal, Arturo Pinto, sufrió numerosos golpes y perdió la conciencia, pero salvó su vida. Cuando la policía encontró el cuerpo de Angelelli, estaba llamativamente dispuesto sobre la tierra . Ambos religiosos regresaban de Chamical, donde unos quince días antes habían sido secuestrados, torturados y brutalmente asesinados los jóvenes sacerdotes Gabriel Longueville y Carlos de Dios Murias . El obispo había oficiado la misa del entierro el 22 de julio y en la camioneta llevaba una valija con documentos recogidos para esclarecer estos crímenes “. Al día siguiente de su muerte, el diario El Sol de La Rioja, tituló: “Murió Angelelli en un accidente”. Esta misma opinión fue la que mantuvieron por años la Dictadura y el Episcopado argentino. Pero su acompañante, Arturo Pinto, aseguró ante el Tribunal que abrió la causa en 1983 para investigar la muerte del obispo, que un Peugeot 404 maniobró bruscamente delante de ellos, provocando el vuelco de la camioneta en la que viajaban. Lo último que dijo recordar fue el ruido de una explosión. El 19 de junio de 1986, el juez Aldo Morales estableció que se trató de “un homicidio fríamente premeditado ”. Las “leyes de la impunidad” en la década de 1990 provocaron la caída de la causa. Pero la anulación de aquellas leyes, en 2005, permitió su reapertura. En 2010 , Pinto y varios actores más se constituyeron en nuevos querellantes y solicitaron la imputación de catorce militares y policías , encabezados por el ex dictador Jorge Rafael Videla, el entonces comandante del III Cuerpo del Ejército, Luciano Benjamín Menéndez, y el interventor de La Rioja, coronel Osvaldo Héctor Pérez Battaglia. El 4 julio de 2014, el Tribunal Oral en lo Criminal Federal de La Rioja consideró delitos de lesa humanidad el homicidio del obispo y el intento de asesinato del ex sacerdote Arturo Pinto y condenó por ellos a los represores Luciano Benjamín Menéndez y Luis Fernando Estrella a prisión perpetua y cárcel común. Enrique Angelelli nació en 1923, en Córdoba. A los 26 años fue ordenado sacerdote y once años más tarde, obispo. En 1968, le fue asignada la diócesis de La Rioja . Allí, desarrolló con notorio entusiasmo su apuesta por los votos sociales del Concilio Vaticano II. Con su estilo llano y de estrecha relación con el empobrecido poblador de aquella provincia, estimuló y apoyó la organización de las empleadas domésticas, de los trabajadores mineros y agrícolas . Sus misas dominicales llegaron a ser transmitidas por radio hacia todos los rincones de la provincia. Pero en una Argentina en la que se agudizaban los conflictos sociales, pronto encontró la enemistad del clero integralista y conservador del país , de los dirigentes de las Fuerzas Armadas y de los sectores poderosos de La Rioja. Apenas producido el golpe del 24 de marzo de 1976, sus emisiones radiales fueron prohibidas . En varias oportunidades, sus misas debieron ser canceladas por la prepotencia de los grupos de poder local. Fuente: El Historiador",2024-08-04,"El 4 de agosto de 1976, un atentado ordenado por la Dictadura militar acabó con la vida del entonces Obispo de La Rioja, férreo defensor de los derechos humanos.","Aniversario,Asesinato,Atentado,Efemérides,Monseñor Angelelli",Que parezca un accidente: a 48 años del asesinato de Monseñor Angelelli,https://www.primeraedicion.com.ar/nota/100479103/que-parezca-un-accidente-aniversario-del-asesinato-de-monsenor-angelelli/,https://www.primeraedicion.com.ar/wp-content/uploads/2021/08/angelelli2.jpg
"Un empleado de comercio que estaba condenado por chocar violando el máximo de velocidad, el límite de alcohol en sangre y provocarle discapacidad a una joven en 2019, y que fue detenido el pasado viernes 12 de julio por incumplir la prohibición de manejar, ahora fue liberado bajo caución juratoria, señalaron fuentes del caso. La exención de prisión fue firmada el miércoles 31 de julio último por el juez Correccional y de Menores 2 de Posadas, César Jiménez, beneficiando al infractor apenas 19 días después de ser arrestado y que le revocaran la condena de la prisión en suspenso , indicaron las fuentes. El individuo, identificado como Arturo David Sosa, de 47 años, fue condenado en noviembre de 2023 por el Juzgado Correccional y de Menores 2 de la Primera Circunscripción Judicial a dos años y seis meses de prisión en suspenso como autor de “lesiones graves por la conducción imprudente de un vehículo automotor, calificada por el estado de ebriedad del autor”, delitos previstos por el artículo 94 Bis, segundo párrafo, del Código Penal Argentino. Además, la sentencia impuso la inhabilitación a Sosa para volver a conducir durante tres años.  Sin embargo, la orden judicial no fue cumplida y menos de dos meses después que se le notificara al sentenciado los límites, los habría violado de manera flagrante, tal como publicó en su momento y en forma exclusiva PRIMERA EDICIÓN .  La detención El jueves 13 de junio pasado, a las 11.25 en un control preventivo de seguridad montado por efectivos de la Policía Federal Argentina sobre la ruta nacional 12 en la zona de ingreso y egreso al barrio Itaembé Guazú de Posadas, descubrieron que el conductor que se identificó con una licencia de conducir emitida por la Municipalidad de Candelaria, tenía vigente el impedimento para manejar por la condena a prisión por el siniestro de hace poco más de cinco años en jurisdicción de Garupá. Sosa fue invitado a descender de su presunta camioneta Toyota Hilux y a comunicarse con un familiar que se haga cargo del transporte y resolver los próximos trámites respectivos con la Dirección de Tránsito de la comuna posadeña. Se le informó a su vez que la situación sería notificada al Juzgado Correccional y de Menores 2 para que determine el paso procesal respecto a la sentencia vigente. Intervino la fiscal María Laura Álvarez y solicitó la inmediata detención de Arturo David Sosa con la revocatoria pertinente de la prisión en suspenso. El juez Jiménez acompañó la solicitud y el viernes 12 de julio pasado se ordenó la aprehensión del empleado de comercio para que se ejecute la decisión. No obstante, ahora el magistrado consideró que “no existen motivos para creer que el interesado tratará de eludir la acción de la Justicia o entorpecer sus investigaciones, es posible acordar el beneficio impetrado, bajo caución a establecer”. En este caso fue juratoria. Secuelas de por vida Arturo David Sosa, empleado de comercio de una compañía de servicio de telefonía celular, cable e internet le cambiaría la vida para siempre a una joven la madrugada del viernes 25 de enero de 2019 cuando se dirigía hacia su vivienda en el barrio Santa Helena de Garupá. En ese lugar colisionó a bordo de un Citroën Picasso sobre la avenida Tulo Llamosas (exruta nacional 12) en el cruce con la calle Saltos del Moconá a una pareja de jóvenes en motocicleta . Carlos Ledesma, entonces de 24 años y su compañera Isabel Batista, sufrieron lesiones de diversa gravedad. A la joven debieron amputarle la mitad de la pierna izquierda, tuvo cortes en el rostro y traumatismos múltiples que le costaron largas semanas de internación y rehabilitación. Según se supo durante la investigación del hecho, la velocidad en que transitaba Sosa era de 70,53 kilómetros por hora, sobre la exruta 12 cuando colisionó con su automóvil la moto conducida por Ledesma.",2024-08-05,"Se trata de un empleado de comercio de 47 años que en 2023 recibió una pena de prisión en suspenso por dos años y seis meses e inhabilitación para volver a conducir por tres años, tras dejar con discapacidad motriz a una joven.","#Posadas,Arturo David Sosa,Conductor condenado,Garupá,imprudencia,juez César Raúl Jiménez,Secuelas,Siniestro vial","Condenado volvió a manejar, fue arrestado y en 19 días lo liberaron",https://www.primeraedicion.com.ar/nota/100907017/condenado-volvio-a-manejar-fue-arrestado-y-en-19-dias-lo-liberaron/,https://www.primeraedicion.com.ar/wp-content/uploads/2021/03/28-nota1-2x3-1.jpg
"Un camionero misionero protagonizó un accidente tránsito en el que falleció un joven motociclista en la localidad rionegrina de Villa Regina. El siniestro ocurrió el sábado por la noche , alrededor de las 21,  por la ruta 22. De acuerdo a lo que informó el portal Diario Digital, una moto marca Corven de 110 cc circulaba en sentido este-oeste (Chichinales-Regina) y detrás lo hacía un camión Iveco conducido por un hombre de 31 años oriundo de Aristóbulo del Valle, cuando este último, por causas que están siendo investigadas, impactó contra el vehículo de menor tamaño. Debido a las graves lesiones sufridas, el motociclista de 27 años, quien fue identificado como Gabriel Santillán, fue trasladado de urgencia en ambulancia al hospital de Villa Regina , donde se confirmó su fallecimiento minutos después de las 10 de la mañana de este domingo. Las autoridades judiciales iniciaron actuaciones por “homicidio culposo en hecho de tránsito ”. La fiscal Yamila Vera ordenó el secuestro de ambos vehículos involucrados en el accidente y dispuso que el cuerpo de Santillán sea sometido a una autopsia. Además, se realizó un control de alcoholemia al camionero, que arrojó resultados negativos.",2024-08-04,"Ocurrió en Villa Regina el sábado por la noche. El conductor de Aristóbulo del Valle impactó contra una moto, cuyo conductor de 27 años falleció esta mañana.","Policiales,Río Negro,Villa Regina",Camionero misionero involucrado en un accidente donde murió motociclista en Río Negro,https://www.primeraedicion.com.ar/nota/100906917/camionero-misionero-involucrado-en-un-accidente-donde-murio-motociclista-en-rio-negro/,https://www.primeraedicion.com.ar/wp-content/uploads/2024/08/00040904-750x375.jpg
"El 7 de agosto de 1948 , el atleta santafesino Delfo Cabrera ganaba la maratón olímpica y obtenía así la medalla dorada en los Juegos de Londres, en una de las mayores hazañas de un deportista nacional. Nacido en Armstrong, departamento de Belgrano (Santa Fe), Delfo fue el cuarto de seis hijos de Claro Cabrera y Juana Gómez. El deporte le llegó por añadidura: a cargo de uno y otro trabajo pesado que demandaba toda la ardua jornada, volvía a su casa al trote, o en franca carrera . Así se moldearon la fortaleza de sus piernas y sobremanera su resistencia a los largos recorridos. Inspirado en la proeza de Juan Carlos Zabala (“El Ñandú Criollo”, medalla dorada en los Juegos de Los Ángeles de 1932) , se acercó al club San Lorenzo de Almagro , donde se puso a las órdenes del celebérrimo profesor Francisco Mura . Salió del servicio militar, se casó con Rosa Lento, tuvo tres hijos (Hilda, Delfo Jr y María Eva, ahijada de Evita), fue bombero de la policía federal , curso educación física y en 1948 integró la delegación argentina que intervino en los Juegos Olímpicos de Londres. Para poder competir en la capital inglesa fue menester que le hicieran zapatillas a medida , una perfecta obra de logística a cargo de Don Ramón, un prestigiado zapatero del Parque Chacabuco. Musculoso y de baja estatura, Cabrera había recibido la sugerencia de que no compitiera en Londres, puesto que sufría de un soplo al corazón , pero ni por asomo se le ocurrió contemplar declinar intervenir con sus compatriotas Eusebio Guiñez y Armando Sensini en la célebre prueba iniciada a las 15:30 del 7 de agosto de 1948. Tras un primer tramo liderado por un competidor coreano que se agotó más temprano que tarde, parecía que la gloria quedaría en mano del belga Etienne Gailly, pero Cabrera reservó fuerzas para el sprint final: se le fue acercando hasta la entrada a Wembley, donde ingresó segundo. Ni bien ingresaron al estadio, el europeo se quebró físicamente y Cabrera, con un gran cierre, lo superó con holgura, resistió la firme arremetida del británico Thomas Richards y cruzó la meta victorioso. Cabrera estableció una marca final de 2:34:51 , seguido por Richards con 2:35:07 y Gailly con 2:35:33. [yotuwp type=”videos” id=”ZN7vbhGxZ_M” ] El gran Delfo falleció a los 62 años, el 2 de agosto de 1981, a consecuencia de un siniestro vial sufrido en el kilómetro 187 en la ruta nacional 5, en las cercanías de Alberti, donde residía. Fuentes: diario PRIMERA EDICIÓN y agencia Telam",2024-08-07,"El 7 de agosto de 1948, el atleta santafesino se convertía en Londres en campeón olímpico de maratón.","Aniversario,Campeón olímpico,Delfo Cabrera,Efemérides,JJOO,juegos olímpicos,maratón",La histórica gesta de Delfo Cabrera,https://www.primeraedicion.com.ar/nota/100727371/la-gesta-de-delfo-cabrera/,https://www.primeraedicion.com.ar/wp-content/uploads/2023/08/delfo-cabrera.jpg
